회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
한국전력기술(주),052690,2019/12,-3.44,-8.46,104.98,,104.05,0,6.68,3.44,19.21,-2.26,-2.55,5.84,-15.26,27.67,9.82,,5.88,6.19,5.85,,3.50,9.24,,5.54,576.52,,345.34,23.88,,,3.17,6.27,3.75,72.33,90.18,-2.18,-0.56,-0.07,0.14,92.66,6.11,0.09,-0.59,6.73,9.08,32.46,-0.92,7.54,0.42,0,7.35,100.62,154.28,2.40,44.68,"11,738.22",694,,708.55,"11,356.22","6,473.95",9.48,"1,153.03",35.04,0,53.93,35.04,64.96,66.95,33.05,"6,439.20",97.03,93.34,115.24,115.24,26.90,0,0,0,101.69,0,0,49.37,45.41,70.47,3.96,57.15,4.63,0.12,0.17,680.20,"999,999,999",67.31,64.74,60.07,107.85,150.69,22.25,"6,293.31",7.35,12.05,0,0.60,0.64,0.94,58.69,1.62,17.74,20.57,1.66,1.66,0,0,0,0,0,14.39,25.36,0.93,1.52,0.89,0,0.21,"88,397.27",37.91,192.38,,11.32,11.34,0,0,0,12.02,30.45,131.85,19.70,29.92,70.08,29.86,"88,397.27","34,270.57","26,445.42","-2,533.71",691.80,407.77,"29,115.41",37.91,12.02,131.85,19.70,"2,332",42.78,24.32,2.60,1.48,41.70,23.71,2.52,1.43,"697,866.44","73,184.34",16.31,"1,129.60","1,914.82",9.54
한국제지(주),002300,2019/12,-3.04,-17.73,0,,0,-21.95,-5.20,-2.50,0,-2.67,2.42,0.18,0.42,10.14,-0.20,,-4.08,0.02,-0.18,,-3.55,-0.26,,-5.19,-4.58,,-91.75,0,,,-3.12,-0.20,-4.07,89.86,100.20,-3.88,0.49,-0.47,0.17,104,1.88,0.19,0.46,2.17,9.38,235.74,1.34,3.60,3.37,0,-5.31,94.38,3.86,0.22,0,"112,434.11","-4,755",,"12,063.74","85,571.69","1,625.73",0,-228.82,41.15,41.74,69.92,23.97,58.85,68.98,31.02,"1,719.15",85.32,78.27,165.84,96.62,2.84,0,126.96,105.14,411.14,246.56,30.88,44.97,35.97,85.66,9,37.99,16.34,17.93,25.99,-0.28,-7.35,65.23,16.26,50.52,64.46,94.59,7.67,13.28,2.38,2.64,-0.42,0.87,1,1.27,22.49,2.75,16.29,22.40,1.98,3.47,4.61,79.25,9.65,20.49,260.17,3.84,94.99,1.55,2.01,1.23,0,0.01,"7,174.38",14.04,"1,101.23",,-44.93,21.91,0,0,0,1.15,2.65,13.56,1.27,156.03,-56.03,-320.05,"7,174.38","-22,957.07","11,193.96","2,747.79","2,096.94","1,160.23","12,932.53",14.04,1.15,13.56,1.27,511,0,0,0.24,0.19,1.72,1.33,0.18,0.14,"189,874.43","11,787.32",2.09,2.93,"2,355.13",16.11
한국조선해양(주),009540,2019/12,-91.18,-83.23,0,,0,-99.74,-4.71,-58.39,"17,248.23",-95.59,-11.91,843.64,681.77,5.86,0.73,,-2.22,0.41,0.16,,-0.48,0.22,,-0.67,6.95,,-21.10,207.18,,,-0.42,0.26,-0.80,94.14,99.27,0.97,0.29,0.61,0.05,98.58,2.50,0.32,0.24,3.04,5.75,23.06,0.22,236.90,3.50,0,5.75,173.45,0,0,0,"47,430.85","-1,193",,"-8,882.39","153,142.85","2,972.42",0.72,347.66,12.64,0.12,14.47,12.63,87.36,96.36,3.64,"3,069.44",90.66,90.26,393.49,393.02,50.37,0,"2,453.31",0.16,281.65,0,871.05,3.78,3.33,24.30,0.45,4.57,9.43,0.18,0.19,0.51,6.91,93.31,29.72,147.84,313.17,72.58,-80.55,"-1,621.86",-2.94,-9.86,2.55,0.22,0.36,0.30,9.49,0.77,7.32,49.87,0.68,0.72,10.30,35.45,"4,694.87",26.34,29.32,5.88,62.06,0.32,0.90,0.40,0.11,0.02,"301,940.06",463.10,"5,148.51",,-114.51,151.70,0,0,0,2.68,54.37,"3,169.64",8.99,32.76,67.24,-24.73,"301,940.06","57,041.06","98,908","9,655","3,740","12,613","119,983",463.10,2.68,"3,169.64",8.99,652,0,0,0.95,0.61,0,0,3.08,1.98,"8,255,192.85","144,587.79",4.31,2.99,"2,042.98",57.09
한국주강(주),025890,2019/12,-29.36,-5.29,0,,0,25.15,-28.68,-7.32,0,2.27,-23.77,-9.38,-16.23,-6,-13.52,,-37.40,-8.90,-9.01,,-24.92,-12.67,,-35.06,-86.71,,-239.88,0,,,-24.34,-10.21,-28.24,106,113.52,-25.61,0.87,0,0,138.97,3.49,0,0.62,7.83,18.93,152.37,2.01,3.11,3.19,0,0,85.10,0,0,0,"3,207.23","-1,217",,27.16,"2,848.31",485.98,0,-433.57,26.46,42.54,35.98,15.21,73.54,66.41,33.59,569.66,110.74,96.52,111.12,63.85,1.06,0,76.29,425.06,"1,846.11",242.74,4.13,50.59,35.86,67.31,14.73,369.37,2.65,24.88,37.47,-13.08,-43.90,56.65,4.86,36.37,113.68,115.34,-8.39,-11.33,-2.82,-3.77,-15.51,0.67,0.76,0.94,6.41,2.30,174.78,2.09,2.75,4.38,7.39,49.42,23.18,147.24,13.14,7.13,51.18,0.88,1.04,1.42,0,0.01,"-8,147.43",-181.05,806.03,,-301.43,39.28,0,0,0,-16.80,-28.50,-194.84,-22.46,0,0,0,"-8,147.43","-14,193.62","1,767.38",316.12,0,0,"3,962.69",-181.05,-16.80,-194.84,-22.46,45,0,0,0.91,0.50,95.18,52.65,0.81,0.45,"33,195.11",-940.64,-2.59,-2.51,-83.17,0
한국지역난방공사,071320,2019/12,3.66,-8.30,182.01,,0,5.08,-1.97,-4.80,621.39,5.78,5.71,-10,2.15,6.11,1.73,,-1.08,0.82,0.71,,-0.44,2.65,,-1.66,70.74,,-44.18,0,,,0.50,0.75,-0.47,93.89,98.27,-2.81,2.30,-0.03,0.14,101.06,1.93,0.08,2.25,9.77,6.09,79.50,1.29,2.01,2.11,0,-17.30,96.42,0,0,0,"204,504.59","-2,209",,"16,100.03","125,064.15","2,541.73",0.39,"3,537.21",9.98,5.91,11.09,9.39,90.02,25.96,74.04,"2,641.73",346.76,106.54,64.35,60.55,3.06,0,"1,375.29",0,175.73,0,782.63,285.21,59.75,15.74,225.46,0,-5.53,51.39,197.94,0.67,0.53,24.98,25.42,25.96,217.91,231.83,6.52,9.40,4.83,12.01,0.75,0.41,0.44,1.53,40.90,0.56,7.39,49.42,3.85,4.08,69.81,5.23,0,110.69,0,4.86,75.13,0.46,0.49,1.53,0.01,0.03,"314,946.95",147.03,"1,105.47",,-11.94,21.90,0,0,0,5.35,6.83,10.89,13.30,14.90,85.10,-8.12,"314,946.95","-25,499.38","46,917.64","54,561.68",0,"1,941.03","237,025.99",147.03,5.35,10.89,13.30,"2,142",0,0,0.51,0.38,4,2.92,0.31,0.23,"3,557,002.08","277,982.45",11.74,4.57,"24,008",12.80
한국철강(주),104700,2019/12,1.95,-6.53,-51.94,,56.78,-1.78,1.07,-7.51,9.28,-2.47,1.41,-5.17,2.71,6.45,1.70,,2.65,1.91,1.37,,2.14,1.69,,2.65,26.52,,41.44,26.54,,,1.62,1.41,2.21,93.55,98.30,1.78,-0.64,0,0.01,96.61,1.61,0.14,-0.65,2.24,10.67,273.76,-2.72,1.66,3.31,0,16.11,93.60,19.99,1.27,48.24,"15,615.69",415,,309.78,"15,541.23","1,474.59",0.01,265.21,65.55,14.21,190.24,56.23,34.45,83.02,16.98,"1,574.24",41.50,40.41,444.45,381.30,17.94,0,140.91,18.33,144.49,334.28,97.52,20.45,17.76,99.92,2.69,4.40,50.80,1.33,1.61,63.31,"999,999,999",77.76,14.75,82.37,41.55,117.92,21.19,269.91,3.60,4.37,0,0.81,0.83,1,15.62,4.23,7.24,50.43,1.21,1.41,8.76,41.65,23.14,21.95,0,5.61,65.10,2.41,2.60,0.96,0.14,0.02,"49,058.35",95.44,"1,399.03",,37.13,22.24,0,0,0,5.62,17.85,74.51,6.82,23.30,76.70,38.90,"49,058.35","24,983.25","11,432.99","-4,626.33",337.08,995.79,"15,935.58",95.44,5.62,74.51,6.82,514,16.17,11.16,0.43,0.30,21.63,14.93,0.43,0.30,"126,795.71","28,148.67",3.91,145.92,611.26,4.50
한국컴퓨터지주(주),009760,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국코아(주),010150,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국콜마(주),161890,2019/12,-2.06,20.04,-18.32,,-23.15,-20.46,9.65,-4.17,-17.79,11.34,11.79,-13.93,-4.03,13.81,6.79,,4.69,6.26,6.14,,4.24,12.54,,8.66,512.94,,354.21,22.59,,,5.21,11.44,7.90,86.19,93.21,-0.82,1.06,0.26,0.41,94.08,2.75,0.09,1.12,2.37,11.67,63.32,1.89,2.58,2.82,0,47.87,97.63,66,1.56,18.85,"37,348.58","1,770",,"3,075.93","20,486.72","4,129.51",0.58,"2,534.73",30.50,21.44,43.88,23.96,69.50,48.06,51.94,"4,229.51",144.60,107.76,85.91,67.49,10.48,0,249.34,0,199.05,"1,013.74",125.26,108.05,73.86,60.29,34.19,0,-5,39.27,81.70,5.68,6.61,46.93,41.30,32.93,77.56,66.28,11.75,15.54,6.10,7.19,6.37,0.91,1.69,1.85,75.58,1.77,10.88,33.54,3.04,4.13,11.50,31.74,44.54,24.59,0,5.58,65.45,1.29,4.74,1.46,0.16,0.02,"102,766.70",84.44,702.20,,32.91,18.31,0,0,0,10.21,58.69,418.78,12.03,21.68,78.32,38.97,"102,766.70","51,016.98","22,279.79","9,099.06",406.31,720.06,"19,244.51",84.44,10.21,418.78,12.03,"1,217",47.70,22.34,4.08,1.91,27.15,12.71,2.24,1.05,"1,444,297.02","77,242.14",9.04,7.57,"3,375.79",18.70
한국콜마홀딩스(주),024720,2019/12,13.29,-60.24,-29.93,,-79.73,0,9.56,7.62,16.35,-27.45,14.49,48.34,34.30,0,25.30,,9.16,1.51,1.46,,0.53,3.31,,1.20,82.21,,29.77,40.18,,,2.78,16.96,6.14,0,74.70,-12.21,38.88,-4.94,0,92.24,24.88,1.43,24.98,5.69,18.09,4.74,4.03,5.59,6.34,0,8.61,97.70,42.20,1.64,143.51,"1,644.98",147,,134.58,"12,579.77","2,475.80",0,416.15,1.55,0,1.58,1.55,98.45,43.92,56.08,"2,568.35",224.16,157.18,4.16,4.16,2.99,0,0,0,0,0,0,127.70,85.09,73.22,42.61,0,-35.81,38.93,88.66,0.64,1.34,42.33,24.76,49.77,"1,680.02",147.97,0.60,0.87,0.34,6.15,0.65,0.06,0.67,0.13,3.25,0.10,0,0,2.01,2.01,0,0,0,0,0,41.67,8.76,0.06,2.13,0.17,0.02,0.11,"34,710.47",469.06,398.77,,36.53,154.47,198.95,0,"7,264.92",6.46,235.76,0,117.63,32.93,67.07,7.79,"34,710.47","3,862.91","11,430.60","11,473.28","4,674.65",656.11,"2,612.91",469.06,6.46,0,117.63,74,270.11,127.75,3.24,1.53,302.42,143.04,24.74,11.70,"613,589.48","10,078.23",34.15,0.86,561.81,60.88
한국타이어앤테크놀로지(주),161390,2019/12,-1.03,-11.46,-37.51,,-1.11,5.41,3.86,-0.63,-3.19,-3.59,0.41,3.07,7.65,25.60,3.07,,7.60,2.53,1.58,,3.91,2.13,,5.27,157.24,,389.45,25.99,,,3.46,2.82,6.99,74.40,96.93,6.92,-0.86,0.11,5.18,91.12,3.28,0.27,-0.84,6.07,15.09,193.05,-1.71,3.60,3.17,0,42.39,98.95,109.98,1.46,28.24,"25,614.98","1,948",,"3,021.61","36,880.30","7,438.49",5.69,786.19,29.60,19.93,42.05,23.70,70.40,76.91,23.09,"7,536.74",91.54,84.27,179.82,143.97,13.27,0,196.37,44.91,420.78,399.55,46.67,30.02,21.40,58.56,8.62,50.45,13.14,14.56,18.93,3.06,"999,999,999",75.91,74.38,60.29,134.39,104.91,31.37,49.75,7.24,13.86,0,0.51,0.92,0.69,51.23,1.99,16.22,22.51,1.66,2.03,9.09,40.14,19.40,42.18,160.23,4.07,89.64,0.74,2.12,1.06,0,0.01,"603,116.17",89.54,471.06,,35.81,15.84,0,0,0,9.94,43.68,254.62,19.01,17.69,82.31,40,"603,116.17","317,035.80","106,709.61","-27,225.23",182.62,"8,896.14","197,517.23",89.54,9.94,254.62,19.01,"6,736",22.65,13.76,1.20,0.73,14.59,8.87,1.72,1.05,"4,801,349.38","294,906.77",9.29,9.26,"2,380.68",16.28
한국테크놀로지그룹(주),000240,2019/12,-2.37,2.33,7.44,,8.15,0,1.15,10.39,-34.47,69.44,0.99,-34.85,-14.78,0,70.57,,64.36,2.71,2.51,,2.29,2.60,,2.38,125.40,,114.38,19.25,,,2.09,23.56,21.49,0,29.43,7.92,-5.55,0,7.17,29.80,30.55,3.67,-16.66,7.95,8.27,47.80,-5.63,0,0,0,8.05,98.38,69,1.42,60.33,888.53,580,,591.23,"23,765.08","4,766.44",0,627,9.31,0,10.27,9.31,90.69,96.51,3.49,"4,842.59",93.97,91.46,"1,109.45","1,109.45",17.32,0,0,0,0,0,0,3.62,0.87,0,2.75,31.28,8.47,0,0,"999,999,999","999,999,999",94.99,47.66,259.90,"2,548.11",302.27,67.74,0,2.36,66.74,0,0.04,0.33,0.04,1.78,1.02,0,0,0.38,0.38,0,0,0,0,0,4.59,79.49,0.04,3.66,0.35,0.22,0.01,"71,891.80","1,178.55","1,354.94",,872.06,137.88,0,0,0,3.08,321.90,0,86.98,11.70,88.30,73.99,"71,891.80","64,869.10","8,410.46","-4,585.84",0,"1,009.37","2,188.71","1,178.55",3.08,0,86.98,61,30.51,23.08,0.73,0.56,29.51,22.33,19.64,14.86,"1,301,855.57","60,512.64",73.21,0,650.53,21.51
한국특수형강(주),007280,2019/12,-6.75,-10.98,0,,0,-12.95,-28.74,7.12,-71.16,2.69,-6.38,4.32,7.77,1.82,-2.11,,-5.71,-2.45,-2.51,,-6.82,-10.15,,-27.55,-50.88,,-138.05,0,,,-4.54,-2.52,-6.84,98.18,102.11,-2.84,1.90,-0.20,0,104.93,1.22,0,1.81,3.43,16.06,268.22,3.02,6.12,7.20,100,4.07,75.99,0,0,0,"12,084.23",-690,,100.28,"2,058.10",317.03,0,-254.42,39.38,61.75,64.97,15.06,60.62,21.52,78.48,417.03,281.73,67.92,366.18,140.05,5.27,0,44.61,84.95,311.46,138.02,14.32,364.76,49.98,6.60,314.77,236.59,28.63,39.80,184.98,-1.08,-1.60,16.36,3.17,33.53,50.27,79.83,5.14,10.13,4.03,3.23,-1.11,1.19,1.20,4.82,24.17,1.59,35.25,10.35,2.98,7.95,4.77,76.48,13.04,15.86,0,12.61,28.94,1.99,2.01,2.22,0,0.01,"7,250.26",18.98,"1,023.47",,-58.46,13.16,0,0,0,2.31,3.87,35.65,1.85,69.35,30.65,-308.01,"7,250.26","-19,315.35","5,027.90","7,440.89",0,0,"14,096.82",18.98,2.31,35.65,1.85,382,0,0,1.21,0.59,24.93,12.02,0.21,0.10,"171,021.42","5,865.39",1.50,0.77,181.29,29.16
한국프라스틱공업(주),028430,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국프랜지공업(주),010100,2019/12,0.77,5.41,994.33,,"2,183.37",-11.89,4.86,12.97,43.50,1.25,-6.98,11.57,7.28,6.13,0.57,,2.05,2.87,0.81,,2.89,1.91,,6.85,11.50,,41.13,32.48,,,1.40,0.90,3.23,93.87,99.43,2.28,-1.06,0.19,0,97.23,1.83,0.19,-1.06,3.08,20.44,276.92,-2.59,4.99,4.25,100,43.17,83.83,5,0.81,12.16,"20,035.96",411,,928.51,"5,992.97",514.86,0,115,60.36,33.30,152.29,40.26,39.64,43.21,56.79,614.86,91.73,83.99,114.31,76.24,8.86,0,163.98,266.07,88.51,348.30,185.26,131.41,122.20,98.80,9.21,52.68,7.56,11.28,26.11,1.44,"999,999,999",36.18,5.15,41.77,29.21,65.04,10.46,52.64,5.94,4.22,0,1.41,1.57,3.34,20.04,2.44,3.79,96.31,2.39,3.77,6.56,55.62,15.13,18.01,32.52,4.38,83.40,3.42,4.64,1.24,0.14,0.02,"42,402.87",87.25,"1,255.36",,25.77,23,0,0,0,9.79,32.96,106.87,6.95,26.36,73.64,29.54,"42,402.87","17,396.78","11,178.81","-6,465.95",303.51,"1,152.63","18,837.08",87.25,9.79,106.87,6.95,486,7.77,3.28,0.53,0.23,3.44,1.45,0.16,0.07,"92,711.31","22,338.94",3.66,9.16,733.62,4.15
한국합섬(주),025830,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2019/12,25.50,10.66,87.62,,132.43,-7.28,13.13,11.58,9.54,7.01,24.05,4.27,-3.44,15.55,9.11,,5.65,7.10,7.03,,4.36,25.34,,15.71,58.13,,36.04,-25.93,,,4.70,7.40,4.59,84.45,90.89,-4.70,0.43,0.28,0.15,95.66,1.98,0.08,0.44,3.78,11.40,70.84,0.46,2.32,2.29,0,31.92,58.94,8,3.28,22.20,"31,891.46","1,802",,"3,662.27","7,668.95",143.56,1.60,"2,906.41",59.93,46.15,149.58,32.27,40.07,27.48,72.52,243.56,145.82,81.20,118.32,63.72,1.71,0,28.59,298.07,154.35,"1,622.43",18.52,263.92,184.34,55.22,79.59,235.67,9.28,16.23,59.06,17.39,11.20,16.20,1.44,79.28,50.28,132.03,8,35.76,5.80,8.07,21.07,0.77,0.81,2.78,6.38,1.07,12.17,29.98,1.26,2.54,2.50,145.80,157.88,7.82,4.11,11.39,32.04,1.99,5.14,0.71,0.58,0.01,"327,612.48",66.25,628.64,,35.52,12.10,0,0,0,7.58,52.95,268.18,10.54,18.27,81.73,53.62,"327,612.48","137,146.63","59,838.55","13,445.42",485.25,"2,343.95","114,352.68",66.25,7.58,268.18,10.54,"4,945",23.36,16.73,5.49,3.93,11.50,8.23,1.32,0.95,"3,975,953.27","397,654.85",12.79,24.41,"4,079.55",10
한국화장품(주),123690,2019/12,-58.85,7.18,0,,0,-36.50,-33.95,-18.13,"-1,906.91",-35.87,-36.19,27.66,31.85,57.94,-19.91,,-71.79,-7.90,-8.64,,-31.13,-11.32,,-40.79,-63.20,,-227.85,0,,,-31.57,-15.21,-54.83,42.06,119.91,-51.88,-1.01,0.11,9.49,168.36,11.51,0.61,-0.57,2.34,23.47,102.55,-1.86,3.93,7.86,0,27.82,72.92,0,0,0,"1,586.90","-1,139",,85.26,"2,126.42",344.41,0.55,-316.01,47.75,19.09,91.38,38.63,52.25,68.74,31.26,444.37,76.02,68.32,203.01,164.26,3.85,0,67.40,37.62,51.84,67.40,130,45.48,34.22,21.88,11.26,31.95,24.23,8.60,12.52,-28.91,"999,999,999",53.28,3.44,94,136.61,131.36,-6.18,-22.44,-1.93,-3.93,0,0.43,0.76,0.57,3.17,1.83,3.51,104.01,1.06,1.43,4.18,87.23,4.18,0,0,6.44,56.68,0.73,6.06,0.72,0.14,0.03,"-11,916.15",-201.97,432.17,,-310.27,87.99,0,0,0,-22.94,-498.91,0,-46.73,0,0,0,"-11,916.15","-18,305.66","5,191.57",-258.51,124.52,275.68,"1,056.25",-201.97,-22.94,0,-46.73,59,0,0,6.30,3.03,157.17,75.65,8.44,4.06,"177,852.37","-4,021.48",-15.77,-22.90,-250.28,0
한미반도체(주),042700,2019/12,18.07,14.68,-74.31,,-57.24,-8.42,2.91,-44.77,-43.40,-2.91,-2.36,-43.11,0.93,42.08,12.08,,17.94,6,5.80,,8.61,6.73,,10,113.17,,168.09,19.81,,,8.45,7.08,10.51,57.92,87.92,9.72,-0.34,-0.08,0.38,80.62,10.07,0.63,-0.37,5.93,13.01,77.09,-1.17,56.50,112.99,100,9.15,116.93,39.51,2.32,23.50,"2,082.54",425,,488.18,"3,643.94","1,988.55",10.42,251.50,50.63,30.14,102.55,35.37,49.37,85.02,14.98,"1,704.82",58.07,56.51,400.87,280.06,36.76,0,102.49,40.15,318.66,0,32.16,17.63,14.86,45,2.77,6.19,38,0.07,0.09,136.45,"999,999,999",99.16,19.89,101.40,106.92,188.34,95.84,"19,616.61",14.36,30.73,0,0.48,0.59,0.56,9.37,3.45,11.30,32.30,0.99,1.49,2.93,124.66,0,11.30,3.95,2.95,123.79,0.94,1.44,0.79,0,0,"43,555.60",76.82,210.18,,37.70,19.19,0,0,0,17.08,48.51,313.47,36.55,24.98,75.02,49.07,"43,555.60","25,975.73","10,879.88",-404.02,19.17,679.94,"6,404.90",76.82,17.08,313.47,36.55,567,25.92,14.08,2.66,1.44,19.83,10.77,4.65,2.53,"416,235.56","20,796.49",17.45,197.18,363.42,20.01
한미사이언스(주),008930,2019/12,-4.29,-43.92,11.53,,-8.27,0,-4.11,16.33,13.43,3.66,1.30,12.23,4.33,0,28.99,,16.15,1.67,1.66,,0.93,1.86,,1.03,31.55,,17.57,37.81,,,1.20,21.13,11.77,0,71.01,-5.26,4.71,0.34,0,76.41,36.28,2.91,6.12,15.17,21.79,51.20,2.58,3.78,5.21,0,2.48,98.77,39.18,2.38,225.11,538.93,89,,150.70,"7,918.53","1,596.98",0,156.24,1.73,0,1.76,1.73,98.27,87.70,12.30,"1,647.61",112.06,107.12,20.94,20.94,24.47,0,0,0,0,0,0,14.03,9.42,99.76,4.61,0,-6.53,7.27,8.29,6.04,6.04,85,15.97,41.98,"1,701.91",121.52,8.43,14.27,1.04,18.09,6.16,0.06,0.73,0.06,1.09,0.55,0,0,2.38,2.38,0,0,0,0,0,5.45,66.98,0.06,1.69,0.60,0.18,0.01,"24,500.68",288.24,410.50,,66.28,114.48,0,0,0,4.03,121.36,"32,787.79",70.22,39.72,60.28,23,"24,500.68","8,279.50","9,730.47","1,642.40",0,779.65,"4,068.66",288.24,4.03,"32,787.79",70.22,85,961.85,410.25,10.57,4.51,555.40,236.89,155.31,66.24,"2,524,538.83","14,184.50",40.65,8.48,219.09,177.98
한미약품(주),128940,2019/12,8.07,17.04,22.17,,90.07,34.51,-1.69,8.63,29.84,0.84,8.68,7.73,16.34,49.24,6.12,,2.81,3.63,3.60,,1.65,9.61,,4.41,183.88,,84.38,32.17,,,3.22,4.92,2.26,50.76,93.88,-1.98,2.66,0.01,2.79,95.94,11.06,0,2.72,4.63,7.70,50.81,2.50,2.95,3.37,0,3.81,101,19.88,1.06,23.79,"74,373.67","2,101",,"-2,904.82","42,930.17","1,865.63",18.99,"4,552.06",26.97,58.86,36.92,11.09,73.03,35.31,64.69,"1,878.88",206.82,99.03,102.72,42.26,1.38,0,54.74,"2,221.94",322.56,185.24,16.97,183.18,74.34,32.94,108.84,"5,380.27",0.71,51.59,146.10,2.25,2.56,35.06,18.66,44.72,125.40,127.34,-1.45,-1.81,-0.93,-1.67,2.30,0.59,0.80,1.57,30.04,0.94,18.99,19.22,2.24,5.01,4.04,90.32,16.22,10.19,11.69,6.47,56.39,0.80,1.05,1.10,0,0.01,"191,279.87",79.34,358.21,,10.06,38.74,0,0,0,12.38,35.78,210.75,22.15,48.83,51.17,12.68,"191,279.87","35,759.55","93,399.60","22,992.59",0,0,"39,128.15",79.34,12.38,210.75,22.15,"2,411",240.80,120.64,11.72,5.87,0,0,6.76,3.39,"4,234,145.48","91,987.91",10.65,3.92,"7,921.62",46.03
